arrival_rate,service_rate,simulation_time,avg_waiting_time,avg_queue_length,utilization,throughput
1.1772902501845701,0.9917941341808176,189,31.38320134670153,39.74603174603175,1.0423280423280423,197
4.020655168041,3.8601326749922387,190,7.340483795699803,29.98996235884567,3.9,741
4.680517207992076,3.7089728875002175,60,7.804907020629144,32.41970802919708,3.8833333333333333,233
3.277726043480853,0.9596361131536951,199,67.84093507496993,225.38449848024317,1.0251256281407035,204
4.572827589765165,1.828323639967381,74,21.94096110842648,91.08544303797468,1.7837837837837838,132
4.179833203779201,5.002276319838634,100,0.5628721755310985,2.2356979405034325,4.34,434
1.3028208149538871,2.68483315685606,84,0.8676692794644724,1.328125,1.5238095238095237,128
1.2999341345910478,1.6194322152926452,105,1.8101409468197862,2.398550724637681,1.3047619047619048,137
4.981950676608961,5.137402790151732,77,1.260063021761535,5.937853107344632,4.48051948051948,345
1.0162658577489183,2.6003167207328652,190,0.2217317499713238,0.2222222222222222,0.9947368421052631,189
2.8596555496186173,2.5956512776645724,152,7.607559553467466,21.026442307692307,2.5328947368421053,385
3.1039942510924425,4.161281087588757,93,0.3937975583919359,1.091254752851711,2.774193548387097,258
2.4078461093192436,2.232508521085752,70,7.408497344883315,19.45810055865922,1.9,133
3.377915825818073,3.8444381020190437,98,0.5387787935871361,1.7515337423312884,3.306122448979592,324
4.6673875904885875,2.1553760188733166,96,21.635587913818664,115.2618025751073,2.25,216
2.1147825220183583,2.8965022655111103,66,0.4991324578425098,1.069767441860465,1.878787878787879,124
4.382357329784412,4.810704131962586,152,1.7901699724720481,7.596209912536443,4.467105263157895,679
2.458489228783038,2.170069067116428,131,5.244670695049083,14.425867507886435,2.053435114503817,269
0.9080214535343656,5.598192235362252,70,0.016347719861720802,0.014705882352941176,0.9714285714285714,68
0.6448910938741357,1.6828134287159338,156,0.1809256585274916,0.07446808510638298,0.5961538461538461,93
2.025860916161915,5.270461697956382,169,0.09432815649131156,0.18313953488372092,2.035502958579882,344
1.2283887082677234,5.1051135390959415,125,0.04884716018486937,0.06097560975609756,1.312,164
1.1064596092583692,0.8983717361005852,119,10.031644690235652,8.571428571428571,0.8487394957983193,101
2.373319464463008,0.6142693268721451,196,78.28017639061166,180.77473684210526,0.576530612244898,113
3.0400961383695533,5.230931431194699,146,0.20168270373528216,0.5264483627204031,2.7054794520547945,395
1.2601574218495213,2.0677415020415384,94,0.7827835553835736,0.9705882352941176,1.446808510638298,136
0.9442620628061802,5.863049606029195,156,0.029811036520168466,0.022556390977443608,0.8525641025641025,133
2.9973711386766753,4.271085878399618,129,0.6000943489534438,1.6809045226130652,3.0387596899224807,392
1.0939508966451714,2.850464063776991,160,0.12628045703615348,0.12571428571428572,1.075,172
4.300495430583473,5.504533767613917,147,0.6139157943443814,2.486571879936809,4.3061224489795915,633
1.2098709647028203,0.6298730544518807,178,39.3784661592054,54.48245614035088,0.6404494382022472,114
2.1117790489226094,3.7883744781193935,153,0.2545205185174849,0.5029940119760479,2.176470588235294,333
4.474989691701307,1.1396034138265634,76,30.886459089404458,126.2231884057971,1.3026315789473684,99
3.2647341068219227,5.802549006078569,81,0.3375566480824526,1.1927272727272726,3.3580246913580245,272
1.643118137788126,3.534937753152614,156,0.18729779613991582,0.2801556420233463,1.6474358974358974,257
2.6023645493558822,4.732197838892522,97,0.17007233386710008,0.358974358974359,2.402061855670103,233
2.545243826300718,4.239412672031236,71,0.5810218946302269,1.923913043478261,2.5492957746478875,181
1.9191863626367223,2.7492636857482133,57,0.5699841046220593,1.1746031746031746,2.0350877192982457,116
3.9597728222407818,1.6623308570387794,152,45.022958247961974,163.17437722419928,1.5657894736842106,238
2.1207347475553116,2.1030830165571808,94,1.1308880571792401,2.5736842105263156,1.8617021276595744,175
4.703071559399168,3.653010108356599,83,11.049002335506316,51.341207349081365,3.289156626506024,273
3.6239998228505046,1.4918825217730798,83,22.519520885413563,82.69424460431655,1.2650602409638554,105
2.917933302980733,1.933694627502423,62,8.989009057249985,21.333333333333332,1.8548387096774193,115
4.700745930930693,4.762965311284039,189,4.800682826714409,22.012359550561797,4.502645502645502,851
4.238176206559913,3.5021331517267122,124,15.320425299032738,64.82481751824818,3.4838709677419355,432
3.9067815041728586,5.70639029585429,101,0.45530889510965883,1.7460732984293195,3.772277227722772,381
4.383068103857323,3.824729860926371,159,8.623066787146243,38.6875,3.710691823899371,590
3.771095326885912,2.613705357140291,78,17.667929145049797,64.25,2.448717948717949,191
1.7131995505285678,3.985794658552977,77,0.39016312713981693,0.7258064516129032,1.5844155844155845,122
1.41690058933809,0.6396356947851787,138,37.0564040847463,53.4973544973545,0.5652173913043478,78
1.099918761492199,0.8467282988849343,124,21.52729721718216,27.2987012987013,0.7419354838709677,92
0.7554399103012859,5.106330854587411,92,0.029151880643858395,0.0,0.7282608695652174,67
1.6989740996067306,4.897726252652534,102,0.07895662036918702,0.07344632768361582,1.7352941176470589,177
0.7044937501603326,5.068777663905658,66,0.022277712896028916,0.02,0.7575757575757576,50
3.9384746852236736,4.453217741691475,59,0.36154837911932813,1.347457627118644,3.9491525423728815,233
2.0555646094303492,4.630960248922367,177,0.13590120566055583,0.2471264367816092,1.9661016949152543,348
3.950680844864314,1.3822153289356955,96,30.003616006912086,124.26075268817205,1.1979166666666667,115
2.4121464727380246,4.161819717310933,98,0.24632949128278653,0.5047169811320755,2.163265306122449,212
1.4392497217172753,0.7830521203891552,126,37.484641287570405,51.51111111111111,0.6825396825396826,86
4.285215980780187,2.3928650622807903,105,20.759882077481226,87.91031390134529,2.5428571428571427,267
4.681379420281452,5.866538383664076,190,0.7830954667240893,3.6822323462414577,4.61578947368421,877
4.965284607360043,3.589344059744217,117,11.247851478440808,51.474545454545456,3.8034188034188032,445
3.947404018316302,5.087795130307584,109,0.3798317292267707,1.2227979274611398,3.5137614678899083,383
0.5937054935329029,4.070669072648256,192,0.0356307020060074,0.009523809523809525,0.546875,105
1.872246539354228,5.679896804828481,93,0.10222344231462527,0.17714285714285713,1.8387096774193548,171
0.8971043322527471,4.916778397919795,80,0.036548609160270994,0.046153846153846156,0.8125,65
2.0323163435908587,2.3747108368646312,106,1.7866569215265418,3.4362745098039214,1.9150943396226414,203
3.4929630996145113,3.451236235268153,96,3.3211315491701336,12.8515406162465,3.40625,327
2.981725263360148,3.2251685084116826,158,4.757221214092125,15.579831932773109,2.829113924050633,447
4.423524613103831,5.573623940012991,177,0.44811101336786824,1.7986928104575164,4.31638418079096,764
4.49336382641921,2.9245383211197207,50,9.213492523020145,44.62931034482759,2.82,141
3.5392416490743246,1.0730741067275589,76,30.82409394793442,107.55363321799308,1.0,76
1.0147149958037553,5.986032915732979,167,0.04871453608272082,0.05472636815920398,1.2035928143712575,201
3.364623937892312,2.9587940751443322,154,7.074755785808134,21.430528375733854,3.1298701298701297,482
1.1320189150932074,1.816334217411685,92,0.36982634566739636,0.3069306930693069,1.076086956521739,99
2.4646291663089066,4.514243236592498,159,0.25899798980817224,0.6666666666666666,2.547169811320755,405
0.8095333465413934,3.838951908089588,142,0.025572162391020902,0.035398230088495575,0.795774647887324,113
4.201890829716195,4.713339615792707,118,1.2908445212720818,5.644268774703558,4.288135593220339,506
4.233624240230955,1.0916639427451522,103,38.43575596261038,163.29864253393666,1.0776699029126213,111
4.253767715873207,4.921172706141885,108,1.6361824962046314,7.061310782241015,4.333333333333333,468
0.8422368011297842,5.354007746657507,107,0.04476272370967722,0.03260869565217391,0.8598130841121495,92
1.7429923884116731,0.7958838015308232,186,41.52668691399478,62.4136690647482,0.8333333333333334,155
3.075663218330733,1.9440050046959803,63,9.327942582364278,25.6,1.9047619047619047,120
0.601372287562599,2.5107487876364125,120,0.11218078776651916,0.046153846153846156,0.5416666666666666,65
3.3172305099944888,1.5798129190249932,177,40.51452640417697,141.99499165275458,1.655367231638418,293
2.7640926916645348,1.8453915319279623,190,32.2079086521098,88.07874015748031,1.731578947368421,329
4.600275871126193,4.480771925753446,187,2.6687107203706595,12.27071178529755,4.454545454545454,833
1.5481334508715237,3.8930485069957723,126,0.1788920027243333,0.330188679245283,1.6666666666666667,210
4.601767823654727,2.2511937024758595,72,21.99909122856484,107.92225201072387,2.236111111111111,161
2.8043596032110374,4.330785908612134,52,0.5484386382162906,1.3125,2.769230769230769,144
1.6428650291106175,4.426847806735838,61,0.07048699374172228,0.08333333333333333,1.5573770491803278,95
2.460698626279685,4.824591034926371,121,0.15822116531642444,0.43853820598006643,2.487603305785124,301
0.7140462368446501,3.539819029217769,126,0.036988462089661965,0.011363636363636364,0.6984126984126984,88
4.236267271411952,0.6843428984792276,64,30.61631424468993,128.1904761904762,0.59375,38
4.808340440595211,0.7644773562128948,129,60.433284015699705,268.38235294117646,0.627906976744186,81
3.635186082631681,4.23997992105706,186,0.6519455793567046,2.311216429699842,3.403225806451613,633
0.9112608318900348,5.478285721195938,177,0.05181657693082446,0.12337662337662338,0.8700564971751412,154
0.9295029415711962,3.1122879005220043,199,0.19604175320268144,0.23809523809523808,1.0552763819095476,210
3.1475407117135377,3.4665282310431444,131,1.566528633515595,4.759305210918114,3.0763358778625953,403
3.948772048561667,5.656805222670004,162,0.3478499134919655,1.2388973966309342,4.030864197530864,653
1.7632948973796054,2.581095182705708,97,0.65580492491709,1.2241379310344827,1.731958762886598,168
4.063365930800474,3.0767313079875587,186,23.37578203182773,95.94986807387863,3.075268817204301,572
4.786537485826945,2.6327154475545513,108,19.83334171553897,93.42914979757084,2.7777777777777777,300
4.149984416625312,4.032686753389896,55,2.3928912053264457,9.923766816143498,3.7454545454545456,206
0.9355582309905033,4.1803434013853655,78,0.07008977787648073,0.05747126436781609,1.1153846153846154,87
4.2683034902363985,3.8696846369688984,171,12.632971056760436,56.67391304347826,3.912280701754386,669
3.347669792897051,5.1587904977735315,62,0.32085283013772886,1.015228426395939,3.1774193548387095,197
3.4302843854625817,2.403343414786649,79,13.082591241771492,53.87707641196013,2.2278481012658227,176
3.1028112844438405,3.7956358093785996,71,1.355679137602183,4.121076233183857,3.140845070422535,223
2.663667096383071,5.233695584418812,179,0.16554885496076407,0.41836734693877553,2.7206703910614527,487
0.7291316205791332,5.884852942410603,103,0.022590001990291198,0.0,0.7281553398058253,75
3.7496111058376833,2.487640199417186,186,35.62959169518748,138.45908460471568,2.3655913978494625,440
1.8377815614259028,1.2548960946810697,149,27.26209704358567,47.962825278810406,1.2013422818791946,179
3.7409106448940137,5.253485822269599,179,0.44066113118399997,1.56838905775076,3.664804469273743,656
4.695414897789783,1.1079683597720729,156,52.67633899613646,283.0820512820513,1.2628205128205128,197
0.8125443302420301,2.0018764368766493,133,0.2442968847218945,0.1592920353982301,0.8345864661654135,111
4.1384024605041105,1.6719978232210324,160,50.28715449498815,237.2975871313673,1.675,268
2.8067766272409895,3.1191078071477922,152,6.658539464645894,20.057522123893804,2.7697368421052633,421
2.9960099967154656,4.620485847569255,97,0.27914100021932914,0.8432601880877743,3.288659793814433,319
0.7098552971260726,0.9108859593946113,171,5.355644532540545,4.40650406504065,0.672514619883041,115
1.120504941813675,4.913649112897006,75,0.048851613234069204,0.04597701149425287,1.16,87
2.514499113936515,1.387384071837081,164,38.09899913254509,103.55581395348837,1.298780487804878,213
2.518213807160268,4.465655016586181,183,0.26295078806372396,0.7540229885057471,2.3551912568306013,431
2.1643233131146644,5.635009772995,139,0.11534322675960393,0.24584717607973422,2.1654676258992804,301
4.223433088183123,3.7876457542140103,86,4.60420582187162,19.083333333333332,3.9651162790697674,341
0.823310875461588,3.197491273201305,99,0.07193718424397498,0.03125,0.6464646464646465,64
4.638166491616216,1.1452917571555523,135,50.16804472776902,236.739336492891,1.1333333333333333,153
3.1965085088172995,4.466790313962048,123,0.2626075019225878,0.7341772151898734,3.1951219512195124,393
3.359894576106915,5.743868030238422,101,0.3060082962194184,0.9702380952380952,3.3168316831683167,335
4.490336223989329,2.0623418867315757,179,43.33055203357488,190.37369791666666,2.083798882681564,373
4.323853342387782,4.706604878622179,76,2.3079809206182227,9.911428571428571,4.5394736842105265,345
1.616871720214452,1.1399143093609885,158,13.00513484878978,20.313807531380753,1.2088607594936709,191
1.9798398162264061,2.6540634473501363,160,0.7941854098376737,1.3505154639175259,1.80625,289
2.9727394672692724,1.6552444076709643,152,28.454376962419047,83.3922902494331,1.7828947368421053,271
1.7914833422027345,3.9867346434170923,174,0.15285163323986087,0.2795031055900621,1.8333333333333333,319
3.272109965401458,4.121631819507234,123,0.6570775295938581,1.963350785340314,3.048780487804878,375
4.799279733996938,3.390897504246912,130,17.117347759055665,92.13312693498452,3.3153846153846156,431
2.436437733108839,4.09646968312974,185,0.5012693094019767,1.2930648769574944,2.389189189189189,442
1.6602076855987902,2.8392821620634403,188,0.6129562369303443,1.2267441860465116,1.8085106382978724,340
2.274231733028736,2.840811797106235,173,1.259987265113187,2.786764705882353,2.352601156069364,407
3.126339315506239,4.111692794962305,119,0.32944514158612787,0.9436619718309859,2.966386554621849,353
1.69313381680843,4.738211865381723,141,0.06297079222048878,0.08849557522123894,1.6028368794326242,226
1.495286013530501,2.1683631894514925,92,0.2805440023778231,0.2543859649122807,1.2065217391304348,111
3.588689735913141,3.0037923016565675,188,19.87035448292242,66.09388971684054,3.026595744680851,569
3.7198591076464083,2.5203984207137853,69,7.443551183344881,27.1375,2.5217391304347827,174
2.9792903345577537,5.706772886077612,109,0.1690778346052306,0.47112462006079026,3.018348623853211,329
1.0657791098299814,4.353466024548848,137,0.10134271160984262,0.12962962962962962,1.1824817518248176,162
1.70094715579548,1.641612801749909,139,3.352964089027281,5.268398268398268,1.6618705035971224,231
1.7258341674025885,4.950874307077689,95,0.12148639022650884,0.22151898734177214,1.6631578947368422,158
1.1647992305270913,0.9094358306347403,148,32.302476532710344,37.661458333333336,0.9256756756756757,137
1.4069498653243842,3.8364712799301626,92,0.18332234663816058,0.2032520325203252,1.3369565217391304,123
4.265962494395611,4.668186470737245,80,2.283210437957022,9.463343108504398,4.0125,321
4.66279251733111,5.115059443254821,196,0.826324945342062,3.523542600896861,4.505102040816326,883
3.1920417440057767,5.176687305921523,200,0.3152369020974529,0.9183673469387755,3.175,635
2.0080416836405983,1.842732158128594,87,4.095247876059968,8.144444444444444,1.8735632183908046,163
4.6930896146575,2.1358492404451224,138,39.0459054171564,168.83360258481423,2.0652173913043477,285
0.8539616385387869,1.9511941702251043,151,0.2208426912976548,0.096,0.8278145695364238,125
4.175228763320367,3.7667853951833403,146,7.80587930958513,32.076422764227644,3.8767123287671232,566
2.8593974564677835,1.7986836412864853,65,14.185259276510953,44.628865979381445,1.6307692307692307,106
2.3272706719285594,3.9336841394089292,80,0.28045003906868776,0.6117021276595744,2.325,186
3.7541591230385096,1.1875166238556272,71,23.583093344964226,90.89492753623189,1.295774647887324,92
0.8385986439836712,4.979984268252408,115,0.03127471813282261,0.0425531914893617,0.8173913043478261,94
1.7756101981320742,4.958573416757638,68,0.11470885180790374,0.14754098360655737,1.7941176470588236,122
2.258147394586736,2.2547446925994454,161,20.265493548175286,44.32984293193717,1.9937888198757765,321
2.7023767382533843,5.84676829274894,191,0.09397768172283853,0.20127118644067796,2.4607329842931938,470
4.380313874911174,3.35201128118384,98,12.58098170868659,59.690582959641254,3.2551020408163267,319
1.5956794293440564,5.170907756274171,89,0.05607788898436361,0.10236220472440945,1.4269662921348314,127
1.634101044782102,4.278135321103782,178,0.12617468014877334,0.1779935275080906,1.7359550561797752,309
1.4382556631779542,4.882472521146779,173,0.055935633373542536,0.10204081632653061,1.416184971098266,245
4.160217345396261,4.784031435800779,198,0.7457222930329265,2.9482120838471024,4.08080808080808,808
1.633769521653786,0.6726562019714633,94,22.20281113920797,40.45323741007194,0.5319148936170213,50
0.6344453777980779,5.412166538041258,177,0.019634998916601813,0.0,0.576271186440678,102
4.018922055491863,2.714005871010112,57,7.322631779068995,28.425925925925927,2.6491228070175437,151
1.9017668239075056,3.290750620445286,154,0.30535839900013234,0.451505016722408,1.9090909090909092,294
4.405560341790357,3.8534872276236602,67,3.9969838127004227,18.578014184397162,3.4477611940298507,231
1.9320008748112527,2.9461928362832603,53,0.4581339927765629,0.6666666666666666,1.8679245283018868,99
3.7075477569236286,2.6887896373916793,186,21.76761573616705,88.6490727532097,2.693548387096774,501
2.8309573006841693,3.7809384619519157,107,0.4577412121125305,1.281456953642384,2.803738317757009,300
1.489082344848324,2.9605567947900298,95,0.5342300712418885,1.16,1.5789473684210527,150
4.868779674630628,1.464441771188576,164,61.62296147741872,289.159756097561,1.5548780487804879,255
4.215779799483007,1.8022540239612255,65,18.60221832259907,94.21035598705501,1.7076923076923076,111
4.249481053629175,1.6644964307346162,120,35.58096647033685,164.8,1.5833333333333333,190
3.371399169041175,4.013517315077605,174,1.0659790877213782,3.563667232597623,3.339080459770115,581
0.5133191935980911,1.100397518975133,173,1.9917449696666196,1.8854166666666667,0.5491329479768786,95
3.698218674152576,5.404470333146668,141,0.3843629227220627,1.725177304964539,3.950354609929078,557
2.5483017037145026,0.6699680398205228,135,47.849449070519704,126.75783475783476,0.6592592592592592,89
2.226613843508787,3.3427646787647225,85,0.30214258656018605,0.6324324324324324,2.164705882352941,184
1.192026543092378,3.4577658990358047,72,0.060635560864569595,0.044444444444444446,1.2361111111111112,89
0.7778298407417954,5.357341176511974,193,0.020636539771534783,0.015503875968992248,0.6683937823834197,129
4.095108222506049,1.7426001232869268,154,37.132009353621896,154.99507389162562,1.8506493506493507,285
2.0752267424224984,4.490766179763255,94,0.2401172279905346,0.4479166666666667,2.0425531914893615,192
2.0944857498975,4.168990591568587,186,0.2559053184826337,0.5282555282555282,2.182795698924731,406
1.6625156384237803,3.3443782210969437,115,0.24857695830285806,0.3592233009708738,1.791304347826087,206
3.1635839984359517,2.645571069685797,89,3.234653953824371,8.183266932270916,2.707865168539326,241
2.0808129273685836,0.9446356558493109,168,39.14649872821856,77.5875,0.9404761904761905,158
3.016713008331181,3.1705969599028037,62,2.0527992499042926,5.854166666666667,3.0806451612903225,191
1.373617575581812,3.4896712914218355,183,0.14633491193095635,0.1598360655737705,1.3333333333333333,244
3.637332323273408,2.588601153588332,153,20.492308126845877,69.32911392405063,2.7712418300653594,424
3.2032206827878626,4.093916704447063,162,0.7998577168778017,2.5613026819923372,3.185185185185185,516
3.2652672248888384,1.6760791841238412,158,45.004737009353526,146.30426356589146,1.4367088607594938,227
2.863529993803953,3.027884685254395,69,3.908843635834992,11.639423076923077,2.971014492753623,205
1.2243723355757457,0.8249085692428209,184,39.39630015939345,42.426008968609864,0.8260869565217391,152
2.5990658880623076,1.2522401220517207,78,17.415641883663685,44.32,1.3205128205128205,103
4.199875308303718,2.484157333358146,117,22.709205107831348,93.19635627530364,2.7606837606837606,323
2.1318554469185527,3.5190641371237974,134,0.49945718582810716,1.1355932203389831,2.201492537313433,295
4.45685659363639,2.7909320208322126,84,9.007019179975519,41.84153005464481,3.142857142857143,264
0.5884075888463179,3.522426434635914,140,0.13194399091417952,0.1125,0.5714285714285714,80
1.3557161515825458,4.736763109748746,110,0.12118731983077466,0.21710526315789475,1.3727272727272728,151
1.3229654277842733,3.2798336341917276,91,0.1856991228087852,0.23846153846153847,1.4285714285714286,130
3.4027652800977912,2.476746634080961,88,9.306340876429303,26.91304347826087,2.647727272727273,233
3.724046794595351,2.908760871800643,108,15.49991223877149,50.69113924050633,2.962962962962963,320
4.683180915788995,0.7438716538944552,83,36.79896957564436,181.55529411764707,0.7710843373493976,64
1.2333392962372505,1.8656111606915684,194,0.6559536946162436,0.6533333333333333,1.1443298969072164,222
4.842903450319325,5.846109614369174,195,0.6572061655644,3.586393088552916,4.605128205128205,898
0.7712044099497279,2.665712969654945,136,0.10081556359302285,0.08,0.7352941176470589,100
2.260899268512948,1.1102305160928307,153,18.888035718681706,41.053333333333335,1.3333333333333333,204
2.285321327947282,4.084454945382895,185,0.42185623159644553,1.0235849056603774,2.291891891891892,424
4.274374206470247,2.4680493161013297,159,31.45679213583254,145.17123287671234,2.647798742138365,421
1.2412874166315795,3.8456060708698936,200,0.11802766987215375,0.17269076305220885,1.245,249
4.873267772317739,3.8743652597722784,171,16.858985385216602,75.8023106546855,3.7076023391812867,634
4.484586212128639,0.8766960565525104,110,42.4161138180949,194.99795918367346,0.8545454545454545,94
2.842031583943125,3.149894648022925,190,2.239167440234448,6.115009746588694,2.6473684210526316,503
2.211289373109957,5.172823436583806,192,0.1344899986838332,0.3119266055045872,2.2708333333333335,436
2.091687498256639,2.099936227811517,99,2.2741881652002482,4.456730769230769,2.0707070707070705,205
0.8641191245051657,2.7664776007192784,144,0.13682685046103218,0.11194029850746269,0.9236111111111112,133
3.0845240962182396,4.349970833107963,196,0.4891231145055431,1.4525043177892918,2.9285714285714284,574
1.7752640723413888,1.4296920255851653,181,9.591421344456132,19.851963746223564,1.4806629834254144,268
1.1011278852374917,5.497116384992037,157,0.04303608548735461,0.03508771929824561,1.089171974522293,171
1.3492319910004795,3.8111974001030005,194,0.10569439478371771,0.0794979079497908,1.2268041237113403,238
4.203579431412394,3.106596145620614,106,15.162807891434237,58.48661800486618,2.7169811320754715,288
4.251745667504878,1.7941587332883167,170,44.40981547427204,185.8919708029197,1.8235294117647058,310
2.5670688864107105,5.790155251131921,149,0.1348069293096024,0.3059125964010283,2.597315436241611,387
3.83861557402607,2.2760122439793022,107,20.420303592121854,78.57457212713936,2.364485981308411,253
0.9556031682711555,3.9777990851568275,137,0.15114043346599523,0.1619718309859155,1.0291970802919708,141
1.1230197447854104,2.092634403936902,104,0.3630372249449238,0.359375,1.1923076923076923,124
2.8348760129937265,2.60753397992639,172,7.9026986904514285,20.948387096774194,2.4825581395348837,427
4.5306830311618755,2.70075958176546,92,16.94299617604167,83.87935034802784,2.8152173913043477,259
2.390715359249681,3.2318431928952447,141,0.8457746696740254,1.8453947368421053,2.1560283687943262,304
4.836977710012201,4.3496524768942475,106,5.452338171292488,29.159392789373815,4.226415094339623,448
4.476617751667794,0.6045189235539681,122,51.55024692122771,246.6274165202109,0.6147540983606558,75
0.6437966957931617,0.6509871955768226,159,1.8922896055448495,1.08,0.6226415094339622,99
3.8846918613828247,1.4803096855955744,160,49.26982005544958,189.65916398713827,1.525,244
0.5049490767590523,1.8820447561365983,118,0.09896902827274442,0.015625,0.5423728813559322,64
1.994336131961401,2.779261241036843,75,0.6197889616778202,1.1360544217687074,1.9466666666666668,146
2.2762368077238784,5.019283863517193,54,0.09893230500484294,0.24545454545454545,2.0185185185185186,109
1.73376079821535,4.717616489598039,78,0.10593454183248871,0.20437956204379562,1.7564102564102564,137
1.403589574789699,2.369271409969765,146,0.4610667048985934,0.7064676616915423,1.3767123287671232,201
3.6153892903253912,1.9728404525129526,57,11.895208231528951,38.88659793814433,2.0526315789473686,117
4.574579876110626,2.6716374654230437,185,40.75975540060806,184.99649122807017,2.6594594594594594,492
